"Name","Latitude","Longitude","Elevation","X","Y","Z"
"A68000FRA","","","","4578300.2501","  286538.5870"," 4418911.4883"
"A93500BEL","","","","4041548.3956","  340870.3442"," 4906201.6548"
"B10300FRA","","","","4697102.8081","  722180.2629"," 4239802.9107"
"A74500HUN","","","","4213337.1039"," 1293592.7541"," 4595153.9671"
"A33000FRA","","","","4301141.5586","  311817.8864"," 4684107.0051"
"A59400FRA","","","","4255313.8999"," -215702.5673"," 4730566.4912"
"A61600BEL","","","","4044356.8426","  309677.4369"," 4905951.3519"
"B15300ENG","","","","3850728.8527","  -48503.8603"," 5067380.0947"
"A51600BEL","","","","4046884.3756","  341244.6598"," 4901815.5822"
"A68100FRA","","","","4486705.9661","  478180.4283"," 4495489.3834"
"A40200FRA","","","","4610867.2554","  150349.4996"," 4389920.9191"
"A53500FRA","","","","4246992.4392"," -231310.9110"," 4737326.7258"
"B22600HUN","","","","4137497.9244"," 1418481.8201"," 4626810.5790"
"A61400FRA","","","","4197363.4164","   43288.5689"," 4786414.2939"
"A13300FRA","","","","4115721.4719","  165532.3082"," 4853548.2296"
"A77900FRA","","","","4273993.8869"," -111770.0053"," 4717271.6397"
"A88100FRA","","","","4373687.7232","  -41649.0109"," 4626940.3405"
"A58600FRA","","","","4162450.2996","  120990.3232"," 4815172.6018"
"B25300DNK","","","","3475765.4218","  540976.1503"," 5302689.5259"
"A46700FRA","","","","4585122.5506","  465040.8266"," 4395070.2391"
"B23800FRA","","","","4136179.4694","   48176.6467"," 4838883.0464"
"A80300FRA","","","","4255746.1486","  -13698.3431"," 4735091.8172"
"B02400FRA","","","","4379688.7849","  119080.8866"," 4619909.0740"
"B21900HUN","","","","4050876.9077"," 1486731.1181"," 4681321.9154"
"B38300HUN","","","","4130098.3512"," 1419073.8852"," 4633183.2351"
"A45600FRA","","","","4704125.8162","  257797.4014"," 4285146.8303"
"B04700ISR","","","","4387858.9189"," 3105872.7052"," 3421043.1148"
"A13100FRA","","","","4280161.5825","   -8304.4067"," 4713062.5566"
"B13100NOR","","","","3139796.4733","  539413.7638"," 5507226.8272"
"B21600FRA","","","","4497708.5076","   27538.0221"," 4507236.6930"
"B20800FRA","","","","4140240.1802","  293463.3008"," 4826806.8481"
"A75200FRA","","","","4629786.4443","  -46895.0734"," 4372402.5097"
"A36100FRA","","","","4078192.2298","  198724.5270"," 4883689.0183"
"A13200FRA","","","","4613616.2093","  285988.3394"," 4380124.6076"
"A36400FRA","","","","4315677.0794","  382514.7238"," 4665483.4366"
"A50500FRA","","","","4165077.1857","  416112.2367"," 4796651.9860"
"A31500FRA","","","","4265576.9708","  141067.9945"," 4724131.9108"
"A56900FRA","","","","4636143.4545","   46424.3759"," 4365734.4069"
"A85100FRA","","","","4569538.2793","  200920.9171"," 4431384.0727"
"B27400FRA","","","","4578553.9734","  241958.5189"," 4419958.4227"
"B36700FRA","","","","4562931.5997","  162401.9120"," 4439101.5095"
"B29400HUN","","","","4154123.1120"," 1495260.0952"," 4587840.7939"
"A65400FRA","","","","4312991.8246","  181094.4158"," 4679873.8042"
"A68200FRA","","","","4224987.3934","  533494.9587"," 4733836.5253"
"A43700FRA","","","","4297089.5701"," -224994.1396"," 4692315.3110"
"A80600FRA","","","","4519891.6131","  192736.6125"," 4481904.2082"
"A68300FRA","","","","4499705.3020","  445418.5020"," 4484548.4422"
"A57500FRA","","","","4400117.5559","  -92748.1904"," 4600986.9940"
"A43000FRA","","","","4364981.1904"," -160263.6791"," 4632275.8926"
"A97600FRA","","","","4575294.3962","  116262.5120"," 4427727.8167"
"A99500ENG","","","","3426777.6240"," -246824.6987"," 5355829.1674"
"A47500FRA","","","","4199329.8095","  287350.0187"," 4776242.2795"
"B00200FRA","","","","4231336.9531","  205473.2028"," 4752282.5810"
"A39200FRA","","","","4397402.6624","  -49743.2543"," 4604310.1782"
"A96300FRA","","","","4033998.3054","  171922.8048"," 4920986.6317"
"B24800FRA","","","","4629261.8392","   87143.9228"," 4372372.7226"
"A10400FRA","","","","4634009.6527","  151337.4471"," 4365736.4313"
"A78300HUN","","","","4183072.5540"," 1452831.8374"," 4575248.3343"
"A88200FRA","","","","4568445.0730","  386715.6587"," 4419292.0909"
"A49200FRA","","","","4610644.3066","  -67571.2883"," 4391917.2273"
"A41000FRA","","","","4609554.5229","   92402.1458"," 4392836.2802"
"A96600FRA","","","","4150675.9334","  324194.5892"," 4815968.1443"
"A42000FRA","","","","4143930.4249","  138137.2358"," 4830626.6058"
"A43800FRA","","","","4455163.0483","  409208.1774"," 4531281.2533"
"A92100FRA","","","","4118839.3207","   63611.4410"," 4853250.1075"
"A33800FRA","","","","4270815.0421","  230090.8417"," 4716036.7032"
"A56700FRA","","","","4070125.3845","  134102.6959"," 4892485.0394"
"A42200FRA","","","","4374388.8113","  143312.9346"," 4624228.0385"
"B00300HUN","","","","4035118.3794"," 1609552.0386"," 4654423.8144"
"A62600FRA","","","","4440988.5193","  379133.9034"," 4547387.6709"
"A29100FRA","","","","4285883.0469","   54477.2441"," 4707644.6288"
"A20400FRA","","","","4220645.3477","  -75782.9935"," 4765623.9087"
"A53400FRA","","","","4171457.0030","  485452.1451"," 4784712.1981"
"A82700FRA","","","","4589501.9099","   58035.5687"," 4414151.4143"
"A32300FRA","","","","4607006.8332","  -35401.7768"," 4396177.2896"
"B01000HUN","","","","4031722.4318"," 1487820.6047"," 4697405.8798"
"A86200HUN","","","","4202409.3931"," 1477999.2930"," 4549565.1924"
"A20300FRA","","","","4345380.9896","   35044.8216"," 4653235.5012"
"B33700FRA","","","","4667183.2444","   79536.0882"," 4332448.1776"
"A87700FRA","","","","4161259.5903","  381173.4391"," 4802903.9084"
"A51400MUS","","","","3226282.3382"," 5037782.1296","-2204500.1182"
"B12100HUN","","","","4170981.9990"," 1396476.6199"," 4603644.0763"
"B37200HUN","","","","4035912.4803"," 1574312.8107"," 4665687.4716"
"A51100FRA","","","","4146516.3202","  190154.5136"," 4826545.8247"
"A91300FRA","","","","4586127.4269","   34233.1631"," 4417879.7679"
"A35500FRA","","","","4236818.9351","  562522.0728"," 4718758.5606"
"B19300HUN","","","","4036382.8730"," 1438369.7878"," 4708773.9746"
"A89300BEL","","","","4069537.6022","  306890.9648"," 4885384.4030"
"A23600FRA","","","","4131557.0188","   74807.9714"," 4842486.1553"
"A72100FRA","","","","4350432.7584","  220734.3573"," 4643699.7989"
"B31500HUN","","","","4090804.7202"," 1538707.7560"," 4629859.1378"
"B30400FRA","","","","4160660.3289","   37344.4323"," 4818082.5076"
"B29700FRA","","","","4045513.8224","  170677.6895"," 4911593.1699"
"A57200FRA","","","","4352590.1647","    1450.3831"," 4646665.8340"
"A66500HUN","","","","4092622.2321"," 1521619.3995"," 4633864.9326"
"A73700FRA","","","","4577595.5467","  510764.7982"," 4398719.4999"
"A42500FRA","","","","4448595.6134","   14026.3999"," 4555447.3570"
"B29900ENG","","","","3395026.9962"," -226436.5781"," 5376756.9726"
"A37700CHZ","","","","4285858.6205","  537197.0474"," 4677881.0841"
"A86300FRA","","","","4569226.6506","  235229.5435"," 4430274.2958"
"A39500FRA","","","","4109689.4285","   93193.6337"," 4860574.2276"
"B25800HUN","","","","4227393.0065"," 1376334.0779"," 4558228.3272"
"B35900HUN","","","","4211458.0387"," 1411149.7761"," 4562347.6509"
"A65500FRA","","","","4619979.6182","  106338.3708"," 4381591.5864"
"A35900FRA","","","","4276927.4818","  457823.7415"," 4694118.9317"
"B31000FRA","","","","4560644.2418","  177800.0486"," 4441093.8816"
"B30100ENG","","","","3767986.7752","  -79029.1552"," 5128377.9892"
"A50600FRA","","","","4251833.3799","   56710.0657"," 4738197.8990"
"A31000FRA","","","","4491984.4514","   37871.1798"," 4512950.5510"
"A23800FRA","","","","4619687.4194","   -7614.7817"," 4383140.1865"
"A81200SER","","","","4198615.8362"," 1493697.4593"," 4547917.3922"
"B13200CAN","","","","1329325.3963","-4221502.6252"," 4577290.6017"
"A12700FRA","","","","4218219.7585","    4839.1094"," 4768319.9868"
"A47100FRA","","","","4374216.7401","  -55935.4585"," 4626269.1436"
"A22000CHZ","","","","4347268.9217","  517025.9983"," 4623864.0959"
"A80800FRA","","","","4414933.3980","  365224.3305"," 4573594.1299"
"A50900FRA","","","","4137878.9711"," -102495.3314"," 4836587.4142"
"B26100ENG","","","","3782360.9405"," -192644.3111"," 5114855.0031"
"A73200CHZ","","","","4305654.3433","  563081.7421"," 4656647.5687"
"A80200HUN","","","","4209020.5908"," 1411425.0419"," 4564493.8421"
"A14500FRA","","","","4250912.1413"," -293815.2946"," 4730246.6376"
"A95500FRA","","","","4230410.0115"," -122736.5410"," 4755820.0598"
"A74700FRA","","","","4253973.0947","  -69102.7789"," 4736101.1997"
"A47900FRA","","","","4597299.7775","  228005.0872"," 4400984.9823"
"B20100AUS","","","","5011711.4104"," 2784539.1115","-2786087.7498"
"B13300FRA","","","","4177225.2463","  -24640.4344"," 4803751.9402"
"B27700FRA","","","","4581682.0669","  556176.2060"," 4389367.3575"
"A56800FRA","","","","4584077.0569","   32254.1317"," 4420059.4648"
"A15800FRA","","","","4599469.4128","  336837.4873"," 4391302.2231"
"A39000FRA","","","","4085120.2987","  226815.7235"," 4876722.7979"
"B25600FRA","","","","4661756.8965","  -22341.1297"," 4338918.3206"
"A46000FRA","","","","4208620.9723","   91485.9380"," 4775829.5795"
"B23300FRA","","","","4491849.1224","  390496.9172"," 4496484.1543"
"A99300HUN","","","","4190005.1150"," 1364194.8669"," 4596033.6319"
"B28200FRA","","","","4595567.9924","  243672.5466"," 4402318.2081"
"B02100FRA","","","","4498956.0250","   70350.4046"," 4505668.3068"
"A46100FRA","","","","4610581.3435","   35785.1548"," 4392535.6147"
"A77600FRA","","","","4090185.4399","  109918.7641"," 4876412.8978"
"A82200FRA","","","","4625704.0442","  -32373.8047"," 4376752.9458"
"A66800FRA","","","","4087338.1090","  411156.9232"," 4863413.4054"
"B27300ENG","","","","3852260.2833","  -18241.6103"," 5066373.7189"
"A79700FRA","","","","4250338.7921"," -283888.8334"," 4731395.4922"
"B38400FRA","","","","4259507.0258"," -340095.6968"," 4719436.9865"
"B13600FRA","","","","4353974.9864"," -171497.3876"," 4642159.3106"
"A34200FRA","","","","4222916.7121"," -343163.6323"," 4751799.4114"
"A95200FRA","","","","4299288.5781","  -39226.9974"," 4695519.0903"
"A34300FRA","","","","4237052.4211","  111929.9669"," 4750372.1396"
"A42400FRA","","","","4254299.1133","   73461.3425"," 4735938.2089"
"A35100FRA","","","","4214592.3207","  145673.4306"," 4769273.5436"
"A60400FRA","","","","4455692.8743","   27249.1155"," 4548514.3041"
"A18700FRA","","","","4385463.1647","   27959.9634"," 4615832.4675"
"A80700FRA","","","","4536752.9097","  357139.6163"," 4454373.9040"
"A21900FRA","","","","4632334.6128","  296281.6485"," 4359701.5179"
"A68400FRA","","","","4557022.6029","  575701.2699"," 4413235.6640"
"B04100FRA","","","","4185274.6643","   78930.3776"," 4796381.9398"
"A68500FRA","","","","4485810.6178","  463446.3403"," 4498347.5180"
"A42600FRA","","","","4205377.3016","   73393.7648"," 4779014.2896"
"A44100FRA","","","","4456322.7139","   12568.7613"," 4548010.2232"
"A31300FRA","","","","4391212.8074","  328230.3631"," 4599121.9142"
"A48000FRA","","","","4396839.1055","   59992.9433"," 4604834.0277"
"A63200FRA","","","","4127649.5514","  168016.4759"," 4843422.7319"
"A30800FRA","","","","4350420.3973","  271375.4655"," 4641041.8705"
"A97200FRA","","","","4380129.7388","  315338.2168"," 4610566.3995"
"B06200NOR","","","","2788002.4793","  477700.1777"," 5697504.7076"
"B00600FRA","","","","4092921.4023","  212039.6517"," 4870934.5232"
"A93300CHZ","","","","4378686.2777","  529342.1466"," 4592495.4966"
"A68600FRA","","","","4466578.3536","  497735.5874"," 4511789.4011"
"A92000FRA","","","","4577837.5975","   66229.6278"," 4426054.0810"
"A77400FRA","","","","4566121.4704","  -20642.8387"," 4438445.3773"
"A15700FRA","","","","4660688.8966","  781683.7375"," 4269199.0022"
"A68700FRA","","","","4543826.5704","  552040.0102"," 4428863.8453"
"A32800FRA","","","","4249776.3016","  448138.2422"," 4719531.2004"
"A81900FRA","","","","4420324.8362","  -49405.5461"," 4582390.2157"
"A93400FRA","","","","4245557.4193"," -167209.8045"," 4741098.3424"
"A72700FRA","","","","4457674.6694","  318227.6337"," 4536001.7628"
"A60500FRA","","","","4210273.4461"," -307348.8496"," 4765270.8361"
"A37800FRA","","","","4178016.0935","  452001.1487"," 4782231.3165"
"A32500FRA","","","","4647995.9938","  -47552.2233"," 4353183.7578"
"B30000FRA","","","","4406338.1341","  200549.9525"," 4591940.7896"
"A48600FRA","","","","4281122.8284"," -255354.2319"," 4705276.9788"
"A97700IRL","","","","3732827.9267"," -449236.4362"," 5135164.4249"
"A19600FRA","","","","4024822.7369","  139564.6018"," 4929390.4984"
"A97300FRA","","","","4462103.4826","  403185.4012"," 4525097.9416"
"A71200FRA","","","","3388262.4316"," 4893210.2389","-2286457.4160"
"A91600FRA","","","","4076597.3650","  289876.5716"," 4880639.8710"
"B11800HUN","","","","4083899.8638"," 1341423.7497"," 4696362.6590"
"A38500FRA","","","","4430878.2020","  373639.4917"," 4557564.7186"
"A66700FRA","","","","4181885.7965","  207734.2781"," 4795436.7698"
"A97500FRA","","","","4148656.1248","  335551.4948"," 4816889.7340"
"B02500FRA","","","","4291700.7195","   51653.3752"," 4702410.3554"
"A36600FRA","","","","4519469.9106","  396921.4108"," 4468407.2871"
"A64400FRA","","","","4324598.9202","    1329.0962"," 4672534.8318"
"A12200FRA","","","","4167101.2049","  174511.7755"," 4809435.9225"
"A95600BEL","","","","4047081.9580","  333392.1898"," 4902190.4851"
"B14700ENG","","","","3421943.3220"," -228792.1088"," 5359720.3590"
"B29600CAN","","","","1443533.7958","-4060447.3633"," 4686801.7233"
"A29400FRA","","","","4106692.4407","   95063.7014"," 4862935.8139"
"A14600FRA","","","","4160625.5045","  460152.4039"," 4796547.3598"
"B05800IRL","","","","3631058.2461"," -412870.8919"," 5209996.2801"
"A34900FRA","","","","4472635.5149","  461523.9196"," 4508857.2750"
"A94300FRA","","","","4250140.0490","  347438.4091"," 4727545.0672"
"A86900FRA","","","","4343592.1743","  405354.6156"," 4637633.4182"
"A91100HUN","","","","4080929.0590"," 1487036.2795"," 4655221.1154"
"A99200FRA","","","","4329990.8230","  -67572.1507"," 4667185.4087"
"A82000HUN","","","","4082416.3386"," 1362461.1477"," 4691940.1204"
"A97800HUN","","","","3965216.7369"," 1919637.3635"," 4597851.8763"
"B08700HUN","","","","4080707.0006"," 1486533.1551"," 4655580.1449"
"A71700HUN","","","","4122302.6222"," 1360699.0687"," 4657443.9817"
"A00100FRA","","","","4424561.5346","  -73255.9282"," 4578002.5345"
"A61300FRA","","","","4424561.5346","  -73255.9282"," 4578002.5345"
"A47200FRA","","","","4177016.3207","   95786.5045"," 4803201.4533"
"B19500FRA","","","","4441130.6601","  -62059.7013"," 4562245.2040"
"B33400FRA","","","","4633307.9501","  166454.0943"," 4365866.7769"
"A54500FRA","","","","4506754.6373","  388175.6835"," 4481806.8074"
"B33500FRA","","","","4403506.0365","   29092.6864"," 4598781.2114"
"B24300HUN","","","","4057706.1584"," 1323715.8068"," 4723894.5163"
"B23200FRA","","","","4387721.4071","  -89037.0909"," 4612898.4553"
"A47000FRA","","","","4205021.9201","  -89131.8657"," 4779067.7916"
"B07100SER","","","","4185820.9099"," 1570451.9786"," 4533904.1252"
"B29100HUN","","","","4232710.0650"," 1341831.8502"," 4563564.1306"
"B06100ENG","","","","3898916.3438"," -150196.1375"," 5028669.9934"
"B31100FRA","","","","4611016.5636","   14099.9327"," 4392260.1273"
"A30700BEL","","","","4049101.4692","  263106.4549"," 4904634.0368"
"A52700FRA","","","","4099134.6512","  189405.4581"," 4866651.6576"
"A78000FRA","","","","4420850.9679","  474158.7241"," 4558335.8239"
"A58900FRA","","","","4582345.3676","   55008.2596"," 4421466.3090"
"A31700CHZ","","","","4367909.0708","  496048.4519"," 4606523.7930"
"A49300FRA","","","","4408484.9153","    7616.5248"," 4594140.0298"
"A45900FRA","","","","4329352.6118","  233856.5357"," 4662532.6524"
"A98600BEL","","","","4046382.7369","  356228.9617"," 4901213.5756"
"B07600MTQ","","","","2975341.1438","-5404196.0662"," 1614477.7225"
"A89600HUN","","","","4026536.2661"," 1590479.3537"," 4668296.1643"
"A71600FRA","","","","4457282.8164","  -50552.3802"," 4546715.2833"
"A43100FRA","","","","4048703.1305","  129678.6803"," 4910329.3557"
"A95100SER","","","","4188943.2277"," 1563411.8443"," 4533460.6870"
"A81500NLD","","","","3834154.1125","  451629.0816"," 5060061.3699"
"B20700HUN","","","","4196863.7078"," 1426686.3681"," 4570830.8657"
"B37600FRA","","","","4266005.1425","  195671.9253"," 4721763.9773"
"B13900FRA","","","","4321893.7131","  279367.8705"," 4666978.6592"
"A98800FRA","","","","4614378.9422","  320799.5680"," 4376873.6228"
"A37000FRA","","","","4330240.2173","   47479.0563"," 4667166.5718"
"B32400CHZ","","","","4320017.8505","  563371.0349"," 4643676.0459"
"B25400ENG","","","","3639704.7939"," -405402.8144"," 5204678.2518"
"A85300FRA","","","","4261476.5154","   -1184.0519"," 4729877.7573"
"B14400SAU","","","","3661978.3554"," 4392377.3421"," 2814974.4434"
"A29200FRA","","","","4585163.7220","  374123.9225"," 4403262.5129"
"A93800HUN","","","","3973832.7624"," 1576668.9286"," 4717560.7042"
"B07700FRA","","","","4088594.6579","  136906.4675"," 4877124.1325"
"A67100HUN","","","","4092387.9581"," 1417869.8337"," 4666662.1995"
"A37900FRA","","","","4420431.2244","  -37866.1111"," 4582417.5915"
"A17000FRA","","","","4541801.0669","   13176.1089"," 4463154.1752"
"B37100IRL","","","","3854424.8454"," -594604.1083"," 5030106.2199"
"A87100ENG","","","","3422867.0369"," -254576.2396"," 5358032.9654"
"B21500FRA","","","","4658774.8355"," -100037.9021"," 4340812.5451"
"B36900HUN","","","","4070899.1702"," 1298552.9935"," 4719554.8521"
"B03900FRA","","","","4139152.0084"," 1394483.5235"," 4632590.2161"
"A16400FRA","","","","4543026.4807","   14197.5050"," 4461972.8879"
"A16600FRA","","","","4543026.4807","   14197.5050"," 4461972.8879"
"B40200FRA","","","","1280885.3173","-4325589.3018"," 4493734.2806"
"A47600FRA","","","","4208076.1474","  454875.9016"," 4755798.4683"
"A38200FRA","","","","4183219.2651","  -78251.8417"," 4798119.2425"
"A71800NOR","","","","2809655.1378","  544455.3105"," 5681099.4940"
"A53700FRA","","","","4348645.6977","  -96065.5957"," 4649244.1586"
"B07000FRA","","","","4642231.1527","  264008.5683"," 4351304.7890"
"A77500FRA","","","","4251829.4006","   86748.5921"," 4737795.5417"
"A60200FRA","","","","4194530.8386","  -20011.0758"," 4789026.8108"
"B01800FRA","","","","4371331.1541","  255353.5724"," 4622372.3786"
"A95900HUN","","","","4039100.9766"," 1608059.0835"," 4651510.1856"
"B03600FRA","","","","4294574.8972"," -194029.5634"," 4696117.7100"
"A40700FRA","","","","4158052.1836","  391250.2862"," 4804777.5746"
"A49600FRA","","","","4139516.4019","  473299.9370"," 4813368.0041"
"A80400FRA","","","","4137508.9659","  416252.7848"," 4820424.1627"
"A90000HUN","","","","4203741.1232"," 1283967.0564"," 4606554.0356"
"A06600FRA","","","","4351653.4791"," -102590.0145"," 4646375.5950"
"B34900FRA","","","","4629834.7347","  120250.0414"," 4370896.5867"
"A83500FRA","","","","4625338.9878","  111297.7913"," 4375867.9330"
"A98900NLD","","","","3856569.2987","  356674.1384"," 5050641.3387"
"A38300FRA","","","","4201576.3238","  189861.1118"," 4779065.2530"
"A51900FRA","","","","4201576.3270","  189861.1134"," 4779065.2568"
"A31400FRA","","","","4448566.6984","  100586.2217"," 4554782.7080"
"A42700FRA","","","","4392647.4731","   29377.8154"," 4609071.6983"
"A48800FRA","","","","4313726.9643","  452872.5041"," 4661056.3483"
"A50800FRA","","","","4481166.0802","  391081.7115"," 4507174.1085"
"A34100FRA","","","","4298086.1855","  389012.6014"," 4681074.3620"
"A51700FRA","","","","4297035.5899","  435291.5132"," 4677902.3167"
"B24500FRA","","","","4159874.0332","  225387.9972"," 4813688.5146"
"A68800FRA","","","","4168605.5720","  538759.4022"," 4781505.9760"
"A89800HUN","","","","4142376.6041"," 1506014.7459"," 4594861.8610"
"A92800FRA","","","","4301113.8229"," -125699.3709"," 4692365.7170"
"B25200FRA","","","","4630522.4727","  125414.1639"," 4370094.0989"
"B12300FRA","","","","4159394.8971","   78082.9960"," 4818602.2588"
"A14100FRA","","","","4112705.9301","  217749.4940"," 4854050.4757"
"A61100FRA","","","","4246431.0579"," -246066.5770"," 4737116.1830"
"A63000FRA","","","","4192941.1782","  281797.4935"," 4782256.3734"
"A51000FRA","","","","4515816.2771","  385879.5940"," 4472872.8287"
"B11700FRA","","","","4220048.7860","  177770.1179"," 4763294.5897"
"A94800FRA","","","","4296001.1286","  -13879.4192"," 4698671.6884"
"B34800FRA","","","","4414395.7183","  -37469.1345"," 4588193.8396"
"B13800FRA","","","","4270323.5504","  -72848.4285"," 4721425.3025"
"A37200FRA","","","","4640793.0892","  -76879.6837"," 4360206.5518"
"B20400HUN","","","","3965387.1495"," 1633255.2295"," 4705493.7660"
"A86500FRA","","","","4307126.1046","   79190.0165"," 4687986.5629"
"B27500FRA","","","","4441383.7609","  434178.8496"," 4542096.4736"
"A31900CHZ","","","","4354680.3309","  504202.5557"," 4618231.1873"
"B06400FRA","","","","4637305.1711","  477469.4546"," 4338522.5855"
"A57100FRA","","","","4477986.3417","   12107.6443"," 4526839.9411"
"B24700FRA","","","","4377405.9568","  -85725.2375"," 4622661.9691"
"A58400FRA","","","","4233580.9706","  296841.8911"," 4745473.4696"
"A66400FRA","","","","4301708.0025","   66387.8704"," 4693152.1131"
"A79600FRA","","","","4215254.1025","  271644.7046"," 4763203.0332"
"A64300FRA","","","","4121720.9943","  326382.3492"," 4840615.6795"
"B05700HUN","","","","4078329.3525"," 1475276.3083"," 4661207.8696"
"B05300HUN","","","","4107087.2281"," 1377919.3524"," 4665817.2390"
"B20300HUN","","","","4095267.2268"," 1375584.1136"," 4676789.7991"
"B23000HUN","","","","4123889.3956"," 1251053.1663"," 4686499.7737"
"B20900NOR","","","","2952123.3293","  342365.3986"," 5624582.1289"
"A78200FRA","","","","4334876.7253","  -29554.2587"," 4663009.3886"
"A82900HUN","","","","4119515.2265"," 1479795.4959"," 4623677.4155"
"A98200HUN","","","","4140600.4973"," 1279079.1154"," 4664301.7286"
"A36700FRA","","","","4572277.5029","  153263.2022"," 4430011.2958"
"A68900FRA","","","","4701611.8754","  198457.1335"," 4292258.0940"
"B39000FIN","","","","2867961.2163"," 1205334.3086"," 5549447.3009"
"A18200FRA","","","","4128959.3064","  219344.6297"," 4840246.0391"
"A52000FRA","","","","4316478.3936","   -5825.4938"," 4680016.3738"
"A35200FRA","","","","4355899.9273","  170387.5340"," 4640597.7910"
"B33300FRA","","","","4416929.3615","  193779.6716"," 4582350.9466"
"B22400FRA","","","","4615874.1443","  510215.2760"," 4357579.3649"
"A87900FRA","","","","4302390.0344","  426882.2639"," 4673756.9872"
"B30300HUN","","","","4009900.8245"," 1587611.4624"," 4683486.4767"
"B38200FRA","","","","4425166.2319","  109839.1817"," 4577204.3686"
"A39300FRA","","","","4122092.8204","  203109.0046"," 4846769.7115"
"A93200FRA","","","","4292857.8187","  262238.6898"," 4694464.8928"
"A34700FRA","","","","4575610.5015","  463209.0055"," 4405330.8806"
"A54300FRA","","","","4351312.2184","   71153.3065"," 4647398.8687"
"A94600FRA","","","","4033151.1990","  141844.3624"," 4922570.3981"
"A53300FRA","","","","4554052.9254","   63353.7189"," 4450417.6655"
"B09700FRA","","","","4170807.6108","  -13582.8715"," 4809342.5953"
"A59700FRA","","","","4296305.7774","  207469.9994"," 4694000.9749"
"A55200FRA","","","","4172497.9913","  241543.2479"," 4802024.6921"
"B34600FRA","","","","4637472.7444","   40199.6609"," 4364468.5549"
"B06900FRA","","","","4436486.8997","  181987.3892"," 4564274.6877"
"A28800FRA","","","","4365185.3034","  204708.1249"," 4630626.2586"
"A40800BEL","","","","4065465.2589","  333844.0767"," 4887158.6118"
"A33900FRA","","","","4266501.4800","   97510.4565"," 4724427.2092"
"A34000FRA","","","","4380051.4677","  190972.5882"," 4617250.7544"
"A21700FRA","","","","4665250.2635","   44529.1600"," 4335277.5661"
"A20800FRA","","","","4344391.6672","  -37576.4057"," 4654183.8387"
"A40300FRA","","","","4248391.4929","  407680.0355"," 4724567.8412"
"A30100FRA","","","","4036679.1119","  261047.0007"," 4914913.1547"
"A16700CHZ","","","","4326003.3628","  519843.3162"," 4643542.6835"
"B01300FRA","","","","4171777.2164","  196658.9788"," 4804625.7371"
"B03100HUN","","","","4039415.4309"," 1479244.6415"," 4693510.9807"
"B23500FRA","","","","4287790.0851","  163687.7694"," 4703363.1354"
"A15100FRA","","","","4650580.3372","  -12009.0725"," 4350918.1385"
"A42900FRA","","","","4340828.8326","  379744.3827"," 4642380.7655"
"A19800FRA","","","","4524352.2663","  121562.1748"," 4479332.8162"
"B35000FRA","","","","4614200.2769","  346176.2683"," 4375123.7737"
"A63600FRA","","","","4240714.4026","  -31361.7309"," 4748448.3928"
"B11500FRA","","","","4281556.2228"," -159024.9282"," 4709069.4053"
"A55100FRA","","","","4056369.0028","  211626.1463"," 4901104.6028"
"A65300FRA","","","","4042892.9451","  210374.6103"," 4912198.1105"
"A74800FRA","","","","4688697.2679","  240427.5868"," 4302951.0019"
"A11900FRA","","","","4265029.1879"," -138912.9162"," 4724564.1235"
"A84400HUN","","","","3976763.2520"," 1490501.0286"," 4742971.3444"
"A84900FRA","","","","4231669.4141","  248047.7163"," 4749895.5988"
"A29900FRA","","","","4622556.9078","   46538.3587"," 4379954.4503"
"B19900FRA","","","","4586516.7182","  401668.1942"," 4399343.0251"
"B36400CAN","","","","1407086.1893","-4282504.6544"," 4497587.9930"
"A89000HUN","","","","4161820.8129"," 1287500.9964"," 4643207.9103"
"A47300FRA","","","","4162532.5687","  209327.9605"," 4812027.7686"
"A67200FRA","","","","4440640.7498","  -48808.1338"," 4562897.6429"
"A89100FRA","","","","4336252.0233","  394158.0112"," 4645406.4121"
"B21700FRA","","","","4476206.4154","   51467.5258"," 4528403.6599"
"B33900FRA","","","","4258968.9984"," -287978.1371"," 4723410.8253"
"A39600FRA","","","","4122033.9811","  182681.1094"," 4847643.1906"
"A66200HUN","","","","4028158.6645"," 1592903.4724"," 4666078.6319"
"A72400SEN","","","","5888956.3246","-1835422.6524"," 1617110.3222"
"A88000FRA","","","","4152241.9119","  341656.9037"," 4813395.8403"
"B39200CAN","","","","1389245.7678","-4190178.8932"," 4588337.7519"
"B21000NLD","","","","3966165.1933","  251163.5201"," 4972037.7659"
"A59100FRA","","","","4236434.3332","  218131.4393"," 4747212.3825"
"B28700ROM","","","","4010972.2685"," 1635032.4816"," 4666418.4281"
"A43500FRA","","","","4155806.9682","  577260.4513"," 4788035.3500"
"A53100FRA","","","","4471448.3004","   31437.1423"," 4533241.5156"
"A54000FRA","","","","4643951.9116","  138862.4435"," 4355610.4196"
"B04000FRA","","","","4360191.0093","  207716.1285"," 4635146.6240"
"A77000FRA","","","","4418711.8486","   26738.7190"," 4584288.8745"
"A72300HUN","","","","4148988.7436"," 1526136.9507"," 4582312.7160"
"A17300FRA","","","","4065056.7183","  194520.3817"," 4894700.6188"
"A37500FRA","","","","4245547.5229","  199008.6611"," 4739884.6944"
"A11000FRA","","","","4212020.6209","  212020.4571"," 4769001.9922"
"B05900FRA","","","","4312234.3780","  -47155.5589"," 4683612.9087"
"B15700FRA","","","","4557325.0337","  436887.5630"," 4427255.7365"
